herkunft,geschlecht,name,preis,zimmer,flaeche,stadt,einladung
deutsch,männlich,Carsten Meier,279.85,3,55.97,magdeburg,TRUE
türkisch,männlich,Haimt Yilmaz,279.85,3,55.97,magdeburg,TRUE
polnisch,männlich,Mikolaj Janowski,279.85,3,55.97,magdeburg,TRUE
deutsch,männlich,Stephan Braun,590,1,32,frankfurt,FALSE
türkisch,männlich,Haimt Yilmaz,590,1,32,frankfurt,FALSE
polnisch,männlich,Mikolaj Janowski,590,1,32,frankfurt,FALSE
arabisch,weiblich,Maryam Abedini,423.6,2,56.48,berlin,TRUE
italienisch,weiblich,Vittoria di Lauro,423.6,2,56.48,berlin,TRUE
deutsch,weiblich,Hanna Berg,423.6,2,56.48,berlin,TRUE
türkisch,weiblich,Aylin Demirci,279,2,58.18,dortmund,FALSE
arabisch,weiblich,Maryam Abedini,279,2,58.18,dortmund,FALSE
türkisch,weiblich,Aylin Demirci,279,2,58.18,dortmund,FALSE
arabisch,weiblich,Maryam Abedini,279,2,58.18,dortmund,FALSE
arabisch,weiblich,Maryam Abedini,325,2,51,dresden,TRUE
italienisch,weiblich,Vittoria di Lauro,325,2,51,dresden,TRUE
deutsch,weiblich,Nina Weiss,325,2,51,dresden,TRUE
arabisch,weiblich,Maryam Abedini,284.09,2,52.61,leipzig,TRUE
polnisch,weiblich,Milena Adamowicz,429.05,2,47.8,berlin,TRUE
deutsch,weiblich,Nina Weiss,429.05,2,47.8,berlin,TRUE
deutsch,männlich,Lovis Kuhn,298,3,48.9,dortmund,TRUE
deutsch,männlich,Daniel Buschle,240,1,33.7,leipzig,TRUE
arabisch,männlich,Ismail Hamed,240,1,33.7,leipzig,TRUE
italienisch,männlich,Stefano Loguercio,240,1,33.7,leipzig,TRUE
deutsch,männlich,Stephan Braun,280,2,52.18,leipzig,FALSE
polnisch,männlich,Mikolaj Janowski,221.6,2,52.13,dortmund,FALSE
deutsch,männlich,Stephan Braun,279.5,2,58.23,dortmund,FALSE
deutsch,männlich,Carsten Meier,221.6,2,52.13,dortmund,FALSE
deutsch,weiblich,Hanna Berg,382,1,35.61,berlin,FALSE
arabisch,männlich,Ismail Hamed,221.6,2,52.13,dortmund,FALSE
deutsch,männlich,Lovis Kuhn,221.6,2,52.13,dortmund,FALSE
arabisch,männlich,Ismail Hamed,279.5,2,58.23,dortmund,FALSE
deutsch,männlich,Daniel Buschle,221.6,2,52.13,dortmund,FALSE
italienisch,männlich,Stefano Loguercio,279.5,2,58.23,dortmund,FALSE
arabisch,weiblich,Maryam Abedini,382,1,35.61,berlin,FALSE
deutsch,männlich,Stephan Braun,335.52,1.5,46.02,berlin,TRUE
polnisch,männlich,Mikolaj Janowski,335.52,1.5,46.02,berlin,FALSE
arabisch,männlich,Ismail Hamed,335.52,1.5,46.02,berlin,FALSE
italienisch,männlich,Stefano Loguercio,519,2,51.93,berlin,TRUE
arabisch,männlich,Ismail Hamed,519,2,51.93,berlin,TRUE
deutsch,männlich,Stephan Braun,519,2,51.93,berlin,TRUE
deutsch,weiblich,Hanna Berg,311.48,2,41.53,dresden,TRUE
italienisch,weiblich,Vittoria di Lauro,311.48,2,41.53,dresden,TRUE
polnisch,weiblich,Milena Adamowicz,370,2,56.9,leipzig,TRUE
deutsch,männlich,Stephan Braun,459.65,2,59.54,berlin,TRUE
türkisch,männlich,Haimt Yilmaz,459.65,2,59.54,berlin,TRUE
polnisch,männlich,Mikolaj Janowski,459.65,2,59.54,berlin,TRUE
arabisch,männlich,Ismail Hamed,350,2,46.58,dresden,TRUE
deutsch,männlich,Stephan Braun,350,2,46.58,dresden,TRUE
deutsch,männlich,Carsten Meier,350,2,46.58,dresden,TRUE
polnisch,männlich,Mikolaj Janowski,602,1,43,köln,TRUE
türkisch,männlich,Haimt Yilmaz,602,1,43,köln,TRUE
deutsch,männlich,Stephan Braun,602,1,43,köln,TRUE
deutsch,männlich,Stephan Braun,495,2,55,köln,TRUE
deutsch,männlich,Carsten Meier,495,2,55,köln,TRUE
italienisch,männlich,Stefano Loguercio,495,2,55,köln,TRUE
arabisch,weiblich,Maryam Abedini,603.5,3,50,frankfurt,TRUE
italienisch,weiblich,Vittoria di Lauro,603.5,3,50,frankfurt,TRUE
deutsch,weiblich,Nina Weiss,603.5,3,50,frankfurt,TRUE
polnisch,weiblich,Milena Adamowicz,600.66,2,49,frankfurt,TRUE
deutsch,weiblich,Hanna Berg,600.66,2,49,frankfurt,TRUE
türkisch,männlich,Haimt Yilmaz,460,1,39.16,hamburg,TRUE
polnisch,weiblich,Milena Adamowicz,350.11,2,56,hamburg,FALSE
deutsch,männlich,Stephan Braun,460,1,39.16,hamburg,TRUE
italienisch,männlich,Stefano Loguercio,460,1,39.16,hamburg,TRUE
deutsch,weiblich,Nina Weiss,481.09,2,56.36,berlin,TRUE
italienisch,weiblich,Vittoria di Lauro,481.09,2,56.36,berlin,TRUE
türkisch,männlich,Haimt Yilmaz,327,3,59.43,magdeburg,FALSE
arabisch,weiblich,Maryam Abedini,322.68,3,58.63,magdeburg,FALSE
italienisch,männlich,Stefano Loguercio,327,3,59.43,magdeburg,FALSE
italienisch,weiblich,Vittoria di Lauro,322.68,3,58.63,magdeburg,FALSE
deutsch,männlich,Stephan Braun,279.38,2,42.33,dresden,TRUE
italienisch,männlich,Stefano Loguercio,279.38,2,42.33,dresden,TRUE
polnisch,männlich,Mikolaj Janowski,279.38,2,42.33,dresden,TRUE
deutsch,weiblich,Hanna Berg,350,2,57.04,leipzig,TRUE
deutsch,weiblich,Hanna Berg,350,2,57.04,leipzig,TRUE
polnisch,weiblich,Milena Adamowicz,350,2,57.04,leipzig,TRUE
deutsch,weiblich,Nina Weiss,320,3,55.89,leipzig,TRUE
italienisch,weiblich,Vittoria di Lauro,320,3,55.89,leipzig,TRUE
arabisch,weiblich,Maryam Abedini,332.87,3,56.9,dresden,TRUE
deutsch,weiblich,Hanna Berg,332.87,3,56.9,dresden,TRUE
deutsch,männlich,Lovis Kuhn,350,2,46.58,dresden,TRUE
deutsch,männlich,Daniel Buschle,330,2,53,leipzig,TRUE
italienisch,männlich,Stefano Loguercio,330,2,53,leipzig,TRUE
türkisch,männlich,Haimt Yilmaz,330,2,53,leipzig,TRUE
türkisch,weiblich,Aylin Demirci,550,1,32,frankfurt,TRUE
deutsch,weiblich,Nina Weiss,382,1,35.69,berlin,FALSE
arabisch,weiblich,Maryam Abedini,171.07,1,31.68,magdeburg,TRUE
arabisch,weiblich,Maryam Abedini,382,1,35.69,berlin,FALSE
türkisch,weiblich,Aylin Demirci,382,1,35.69,berlin,FALSE
polnisch,weiblich,Milena Adamowicz,171.07,1,31.68,magdeburg,TRUE
polnisch,weiblich,Milena Adamowicz,345.69,2,53,hamburg,FALSE
italienisch,weiblich,Vittoria di Lauro,345.69,2,53,hamburg,FALSE
deutsch,weiblich,Nina Weiss,345.69,2,53,hamburg,FALSE
türkisch,weiblich,Aylin Demirci,405.26,2,58.06,berlin,TRUE
deutsch,männlich,Stephan Braun,660,2,47,frankfurt,TRUE
deutsch,männlich,Stephan Braun,660,2,47,frankfurt,TRUE
polnisch,männlich,Mikolaj Janowski,660,2,47,frankfurt,FALSE
italienisch,weiblich,Vittoria di Lauro,300,2,46,magdeburg,TRUE
türkisch,männlich,Haimt Yilmaz,477.02,2,56.12,berlin,TRUE
deutsch,männlich,Lovis Kuhn,477.02,2,56.12,berlin,TRUE
deutsch,männlich,Daniel Buschle,477.02,2,56.12,berlin,TRUE
deutsch,männlich,Carsten Meier,477.02,2,56.12,berlin,TRUE
polnisch,männlich,Mikolaj Janowski,477.02,2,56.12,berlin,TRUE
arabisch,männlich,Ismail Hamed,530,1,34.5,frankfurt,TRUE
polnisch,weiblich,Milena Adamowicz,348,3,60,leipzig,TRUE
türkisch,weiblich,Aylin Demirci,348,3,60,leipzig,TRUE
deutsch,männlich,Lovis Kuhn,530,1,34.5,frankfurt,TRUE
italienisch,männlich,Stefano Loguercio,530,1,34.5,frankfurt,TRUE
deutsch,männlich,Carsten Meier,530,1,34.5,frankfurt,TRUE
deutsch,männlich,Stephan Braun,530,1,34.5,frankfurt,TRUE
deutsch,männlich,Stephan Braun,530,1,34.5,frankfurt,FALSE
polnisch,männlich,Mikolaj Janowski,409,1,38,berlin,TRUE
deutsch,männlich,Stephan Braun,409,1,38,berlin,TRUE
italienisch,weiblich,Vittoria di Lauro,300,2,46,magdeburg,TRUE
deutsch,weiblich,Hanna Berg,300,2,46,magdeburg,TRUE
arabisch,männlich,Ismail Hamed,460.05,2,46.47,nürnberg,TRUE
italienisch,männlich,Stefano Loguercio,460.05,2,46.47,nürnberg,TRUE
deutsch,männlich,Stephan Braun,460.05,2,46.47,nürnberg,TRUE
arabisch,männlich,Ismail Hamed,426.27,2,44.94,nürnberg,TRUE
türkisch,männlich,Haimt Yilmaz,426.27,2,44.94,nürnberg,TRUE
deutsch,männlich,Daniel Buschle,426.27,2,44.94,nürnberg,TRUE
deutsch,männlich,Stephan Braun,530,1,34.5,frankfurt,FALSE
deutsch,weiblich,Hanna Berg,357,1,38,köln,TRUE
arabisch,männlich,Ismail Hamed,265.72,1,36.27,berlin,TRUE
deutsch,weiblich,Nina Weiss,450,2,45,köln,TRUE
arabisch,weiblich,Maryam Abedini,450,2,45,köln,TRUE
deutsch,weiblich,Hanna Berg,795,2,53,münchen,TRUE
deutsch,männlich,Stephan Braun,416.55,1,40.03,frankfurt,TRUE
polnisch,männlich,Mikolaj Janowski,416.55,1,40.03,frankfurt,TRUE
türkisch,männlich,Haimt Yilmaz,416.55,1,40.03,frankfurt,TRUE
arabisch,weiblich,Maryam Abedini,502.08,1,36.64,frankfurt,TRUE
türkisch,weiblich,Aylin Demirci,502.08,1,36.64,frankfurt,TRUE
deutsch,weiblich,Hanna Berg,502.08,1,36.64,frankfurt,TRUE
italienisch,männlich,Stefano Loguercio,530,1,34.5,frankfurt,TRUE
deutsch,männlich,Lovis Kuhn,237.02,1,33.86,leipzig,TRUE
deutsch,männlich,Daniel Buschle,237.02,1,33.86,leipzig,TRUE
deutsch,männlich,Carsten Meier,237.02,1,33.86,leipzig,TRUE
polnisch,männlich,Mikolaj Janowski,237.02,1,33.86,leipzig,TRUE
italienisch,männlich,Stefano Loguercio,237.02,1,33.86,leipzig,TRUE
deutsch,weiblich,Hanna Berg,500,2,50,köln,TRUE
türkisch,weiblich,Aylin Demirci,500,2,50,köln,TRUE
polnisch,männlich,Mikolaj Janowski,380,2,46,dresden,TRUE
arabisch,männlich,Ismail Hamed,380,2,46,dresden,TRUE
deutsch,männlich,Stephan Braun,380,2,46,dresden,TRUE
türkisch,weiblich,Aylin Demirci,490,2,51.52,nürnberg,TRUE
italienisch,weiblich,Vittoria di Lauro,490,2,51.52,nürnberg,TRUE
deutsch,weiblich,Nina Weiss,490,2,51.52,nürnberg,TRUE
polnisch,männlich,Mikolaj Janowski,251.26,2,44.08,magdeburg,TRUE
deutsch,männlich,Daniel Buschle,251.26,2,44.08,magdeburg,TRUE
deutsch,männlich,Stephan Braun,251.26,2,44.08,magdeburg,TRUE
deutsch,weiblich,Hanna Berg,529.52,2,54.59,berlin,TRUE
arabisch,weiblich,Maryam Abedini,529.52,2,54.59,berlin,TRUE
deutsch,männlich,Daniel Buschle,355.14,3,58.22,dresden,TRUE
türkisch,weiblich,Aylin Demirci,529.52,2,54.59,berlin,TRUE
deutsch,männlich,Stephan Braun,326.46,3,54.41,magdeburg,TRUE
polnisch,männlich,Mikolaj Janowski,326.46,3,54.41,magdeburg,TRUE
türkisch,männlich,Haimt Yilmaz,326.46,3,54.41,magdeburg,TRUE
deutsch,männlich,Stephan Braun,281.75,2,45.08,magdeburg,TRUE
türkisch,männlich,Haimt Yilmaz,281.75,2,45.08,magdeburg,TRUE
arabisch,männlich,Ismail Hamed,281.75,2,45.08,magdeburg,TRUE
türkisch,männlich,Haimt Yilmaz,355.14,3,58.22,dresden,TRUE
deutsch,männlich,Carsten Meier,355.14,3,58.22,dresden,TRUE
polnisch,männlich,Mikolaj Janowski,355.14,3,58.22,dresden,TRUE
deutsch,männlich,Lovis Kuhn,355.14,3,58.22,dresden,TRUE
italienisch,weiblich,Vittoria di Lauro,221.94,1,30,berlin,TRUE
deutsch,weiblich,Hanna Berg,350.11,2,56,hamburg,FALSE
italienisch,weiblich,Vittoria di Lauro,350.11,2,56,hamburg,FALSE
arabisch,weiblich,Maryam Abedini,382,1,35.69,berlin,TRUE
türkisch,weiblich,Aylin Demirci,382,1,35.69,berlin,TRUE
deutsch,weiblich,Hanna Berg,382,1,35.61,berlin,TRUE
deutsch,weiblich,Nina Weiss,382,1,35.69,berlin,TRUE
deutsch,männlich,Lovis Kuhn,384.19,2,53.36,leipzig,TRUE
italienisch,weiblich,Vittoria di Lauro,260,1,43,dortmund,TRUE
polnisch,weiblich,Milena Adamowicz,260,1,43,dortmund,TRUE
deutsch,männlich,Daniel Buschle,370.99,1,31.44,hamburg,TRUE
deutsch,weiblich,Hanna Berg,260,1,43,dortmund,TRUE
italienisch,männlich,Stefano Loguercio,370.99,1,31.44,hamburg,TRUE
polnisch,männlich,Mikolaj Janowski,370.99,1,31.44,hamburg,TRUE
italienisch,männlich,Stefano Loguercio,325.91,3,58.72,leipzig,TRUE
arabisch,männlich,Ismail Hamed,325.91,3,58.72,leipzig,TRUE
deutsch,männlich,Stephan Braun,325.91,3,58.72,leipzig,TRUE
deutsch,männlich,Carsten Meier,341.7,2,45.56,leipzig,TRUE
deutsch,männlich,Stephan Braun,380,1,46,köln,TRUE
polnisch,männlich,Mikolaj Janowski,324.39,2,58.98,dortmund,TRUE
italienisch,männlich,Stefano Loguercio,380,1,46,köln,TRUE
arabisch,männlich,Ismail Hamed,380,1,46,köln,TRUE
italienisch,männlich,Stefano Loguercio,686,2,49,frankfurt,TRUE
deutsch,männlich,Daniel Buschle,686,2,49,frankfurt,TRUE
polnisch,weiblich,Milena Adamowicz,298.9,2,48.21,dresden,FALSE
deutsch,weiblich,Nina Weiss,298.9,2,48.21,dresden,FALSE
arabisch,weiblich,Maryam Abedini,382,1,35.61,berlin,TRUE
deutsch,weiblich,Hanna Berg,382,1,35.61,berlin,TRUE
arabisch,weiblich,Maryam Abedini,298.9,2,48.21,dresden,FALSE
arabisch,männlich,Ismail Hamed,686,2,49,frankfurt,FALSE
deutsch,weiblich,Nina Weiss,370.08,1,39.37,berlin,TRUE
italienisch,weiblich,Vittoria di Lauro,370.08,1,39.37,berlin,FALSE
deutsch,weiblich,Hanna Berg,500,2,50,köln,TRUE
deutsch,männlich,Daniel Buschle,540,1,34.29,hamburg,TRUE
italienisch,weiblich,Vittoria di Lauro,640,1.5,41.06,hamburg,TRUE
türkisch,weiblich,Aylin Demirci,630,2,44.79,hamburg,TRUE
deutsch,männlich,Daniel Buschle,600,2,50,köln,TRUE
polnisch,männlich,Mikolaj Janowski,600,2,50,köln,TRUE
arabisch,männlich,Ismail Hamed,384.19,2,53.36,leipzig,TRUE
deutsch,weiblich,Nina Weiss,386.48,2,51.53,leipzig,TRUE
deutsch,weiblich,Hanna Berg,341.18,2,45.49,leipzig,TRUE
deutsch,weiblich,Hanna Berg,795,2,53,münchen,FALSE
türkisch,männlich,Haimt Yilmaz,379,1.5,37.36,dortmund,FALSE
arabisch,männlich,Ismail Hamed,379,1.5,37.36,dortmund,FALSE
deutsch,männlich,Stephan Braun,379,1.5,37.36,dortmund,FALSE
deutsch,weiblich,Nina Weiss,398.26,2,53.53,dresden,TRUE
italienisch,weiblich,Vittoria di Lauro,316.68,2,54.6,dresden,TRUE
polnisch,weiblich,Milena Adamowicz,300,2,57,leipzig,TRUE
deutsch,männlich,Daniel Buschle,230,1,33.4,magdeburg,TRUE
türkisch,männlich,Haimt Yilmaz,230,1,33.4,magdeburg,TRUE
italienisch,männlich,Stefano Loguercio,270,2,45,magdeburg,TRUE
deutsch,männlich,Stephan Braun,395,2,56,köln,FALSE
polnisch,männlich,Mikolaj Janowski,395,2,56,köln,FALSE
türkisch,männlich,Haimt Yilmaz,395,2,56,köln,FALSE
arabisch,männlich,Ismail Hamed,290,2,51.24,leipzig,TRUE
italienisch,männlich,Stefano Loguercio,290,2,51.24,leipzig,TRUE
deutsch,männlich,Daniel Buschle,290,2,51.24,leipzig,TRUE
italienisch,männlich,Stefano Loguercio,519,2,51.93,berlin,TRUE
arabisch,männlich,Ismail Hamed,519,2,51.93,berlin,TRUE
deutsch,männlich,Stephan Braun,519,2,51.93,berlin,TRUE
deutsch,männlich,Lovis Kuhn,267,2,46,leipzig,TRUE
deutsch,männlich,Daniel Buschle,312.02,2,50.57,dresden,TRUE
italienisch,männlich,Stefano Loguercio,312.02,2,50.57,dresden,TRUE
deutsch,männlich,Carsten Meier,480,1,30,frankfurt,TRUE
deutsch,männlich,Daniel Buschle,480,1,30,frankfurt,TRUE
italienisch,weiblich,Vittoria di Lauro,341.18,2,45.49,leipzig,TRUE
deutsch,männlich,Stephan Braun,379,2,53.38,leipzig,TRUE
italienisch,männlich,Stefano Loguercio,341.7,2,45.56,leipzig,TRUE
deutsch,männlich,Daniel Buschle,341.7,2,45.56,leipzig,TRUE
deutsch,weiblich,Nina Weiss,353.35,3,56.9,dresden,TRUE
deutsch,weiblich,Nina Weiss,348,1,32.74,berlin,FALSE
deutsch,weiblich,Nina Weiss,423.3,2,42.33,berlin,FALSE
deutsch,weiblich,Nina Weiss,481.09,2,56.36,berlin,FALSE
italienisch,weiblich,Vittoria di Lauro,481.09,2,56.36,berlin,FALSE
italienisch,weiblich,Vittoria di Lauro,550,1.5,40,hamburg,FALSE
polnisch,männlich,Mikolaj Janowski,213.6,1,35.6,magdeburg,TRUE
arabisch,weiblich,Maryam Abedini,263.4,2,49.19,magdeburg,TRUE
deutsch,weiblich,Nina Weiss,550,1.5,40,hamburg,FALSE
polnisch,weiblich,Milena Adamowicz,550,1.5,40,hamburg,FALSE
arabisch,männlich,Ismail Hamed,213.6,1,35.6,magdeburg,TRUE
türkisch,männlich,Haimt Yilmaz,890,2,59,münchen,FALSE
deutsch,weiblich,Nina Weiss,263.4,2,49.19,magdeburg,TRUE
polnisch,weiblich,Milena Adamowicz,263.4,2,49.19,magdeburg,TRUE
italienisch,weiblich,Vittoria di Lauro,550,1.5,40,hamburg,TRUE
deutsch,weiblich,Nina Weiss,550,1.5,40,hamburg,TRUE
polnisch,weiblich,Milena Adamowicz,550,1.5,40,hamburg,TRUE
italienisch,weiblich,Vittoria di Lauro,353.35,3,56.9,dresden,TRUE
türkisch,weiblich,Aylin Demirci,353.35,3,56.9,dresden,TRUE
deutsch,weiblich,Nina Weiss,480,2,40,köln,TRUE
polnisch,weiblich,Milena Adamowicz,480,2,40,köln,TRUE
deutsch,männlich,Stephan Braun,395,2,52.5,dresden,TRUE
deutsch,männlich,Carsten Meier,395,2,52.5,dresden,TRUE
deutsch,männlich,Lovis Kuhn,395,2,52.5,dresden,TRUE
polnisch,männlich,Mikolaj Janowski,395,2,52.5,dresden,TRUE
arabisch,männlich,Ismail Hamed,395,2,52.5,dresden,TRUE
arabisch,männlich,Ismail Hamed,336.8,2,50.57,dresden,TRUE
deutsch,männlich,Lovis Kuhn,336.8,2,50.57,dresden,TRUE
deutsch,männlich,Carsten Meier,336.8,2,50.57,dresden,TRUE
italienisch,männlich,Stefano Loguercio,336.8,2,50.57,dresden,TRUE
deutsch,männlich,Stephan Braun,336.8,2,50.57,dresden,TRUE
deutsch,männlich,Lovis Kuhn,395,2,57.58,dresden,TRUE
deutsch,weiblich,Hanna Berg,519.11,2.5,59.72,nürnberg,TRUE
arabisch,weiblich,Maryam Abedini,519.11,2.5,59.72,nürnberg,TRUE
türkisch,weiblich,Aylin Demirci,519.11,2.5,59.72,nürnberg,TRUE
arabisch,männlich,Ismail Hamed,312.02,2,50.57,dresden,TRUE
italienisch,weiblich,Vittoria di Lauro,350.26,1,36.27,nürnberg,TRUE
türkisch,weiblich,Aylin Demirci,350.26,1,36.27,nürnberg,TRUE
deutsch,weiblich,Nina Weiss,350.26,1,36.27,nürnberg,TRUE
italienisch,männlich,Stefano Loguercio,420,1,37,berlin,TRUE
polnisch,männlich,Mikolaj Janowski,420,1,37,berlin,TRUE
deutsch,männlich,Daniel Buschle,420,1,37,berlin,TRUE
deutsch,weiblich,Hanna Berg,494.01,2,54.89,berlin,TRUE
arabisch,weiblich,Maryam Abedini,494.01,2,54.89,berlin,TRUE
italienisch,weiblich,Vittoria di Lauro,494.01,2,54.89,berlin,TRUE
deutsch,männlich,Stephan Braun,420,2,54.11,dresden,TRUE
polnisch,männlich,Mikolaj Janowski,412,2,58.77,dresden,TRUE
italienisch,männlich,Stefano Loguercio,420,2,54.11,dresden,TRUE
deutsch,weiblich,Hanna Berg,310,2,48,dresden,TRUE
türkisch,weiblich,Aylin Demirci,310,2,48,dresden,TRUE
deutsch,männlich,Stephan Braun,420,2,54.11,dresden,FALSE
polnisch,männlich,Mikolaj Janowski,412,2,58.77,dresden,FALSE
italienisch,männlich,Stefano Loguercio,420,2,54.11,dresden,FALSE
deutsch,männlich,Stephan Braun,235,1,33,leipzig,TRUE
arabisch,männlich,Ismail Hamed,235,1,33,leipzig,TRUE
polnisch,männlich,Mikolaj Janowski,235,1,33,leipzig,TRUE
türkisch,männlich,Haimt Yilmaz,330,2,53,leipzig,FALSE
deutsch,weiblich,Hanna Berg,264.6,1,42,magdeburg,TRUE
deutsch,männlich,Stephan Braun,208,2,40,magdeburg,TRUE
polnisch,männlich,Mikolaj Janowski,208,2,40,magdeburg,TRUE
italienisch,weiblich,Vittoria di Lauro,264.6,1,42,magdeburg,TRUE
türkisch,männlich,Haimt Yilmaz,208,2,40,magdeburg,TRUE
polnisch,männlich,Mikolaj Janowski,400,2,57.31,leipzig,TRUE
arabisch,männlich,Ismail Hamed,400,2,57.31,leipzig,TRUE
deutsch,männlich,Stephan Braun,400,2,57.31,leipzig,TRUE
italienisch,weiblich,Vittoria di Lauro,449,2,47.44,berlin,TRUE
italienisch,weiblich,Vittoria di Lauro,655,2,58.55,hamburg,TRUE
deutsch,weiblich,Nina Weiss,449,2,47.44,berlin,TRUE
arabisch,weiblich,Maryam Abedini,655,2,58.55,hamburg,TRUE
polnisch,weiblich,Milena Adamowicz,449,2,47.44,berlin,TRUE
deutsch,weiblich,Nina Weiss,655,2,58.55,hamburg,TRUE
türkisch,weiblich,Aylin Demirci,396.48,3,59,dortmund,TRUE
deutsch,weiblich,Hanna Berg,396.48,3,59,dortmund,TRUE
polnisch,männlich,Mikolaj Janowski,402.48,3,58.67,berlin,TRUE
deutsch,männlich,Stephan Braun,402.48,3,58.67,berlin,TRUE
deutsch,männlich,Stephan Braun,420,2,60,dresden,TRUE
polnisch,männlich,Mikolaj Janowski,420,2,60,dresden,TRUE
polnisch,männlich,Mikolaj Janowski,586.6,2,57.23,hamburg,TRUE
deutsch,männlich,Stephan Braun,586.6,2,57.23,hamburg,TRUE
türkisch,weiblich,Aylin Demirci,480,2,40,köln,FALSE
deutsch,männlich,Carsten Meier,370,2,40,köln,TRUE
italienisch,männlich,Stefano Loguercio,420,2,60,dresden,TRUE
italienisch,weiblich,Vittoria di Lauro,490,2,51.52,nürnberg,TRUE
türkisch,weiblich,Aylin Demirci,490,2,51.52,nürnberg,TRUE
deutsch,weiblich,Nina Weiss,490,2,51.52,nürnberg,TRUE
italienisch,weiblich,Vittoria di Lauro,462.4,2,54.4,berlin,FALSE
deutsch,weiblich,Hanna Berg,462.4,2,54.4,berlin,FALSE
polnisch,weiblich,Milena Adamowicz,462.4,2,54.4,berlin,FALSE
deutsch,weiblich,Nina Weiss,294.5,1,31,dresden,TRUE
polnisch,weiblich,Milena Adamowicz,294.5,1,31,dresden,TRUE
italienisch,weiblich,Vittoria di Lauro,294.5,1,31,dresden,TRUE
deutsch,männlich,Daniel Buschle,330,2,53,leipzig,FALSE
italienisch,männlich,Stefano Loguercio,330,2,53,leipzig,FALSE
deutsch,weiblich,Nina Weiss,449,2,47.44,berlin,TRUE
italienisch,weiblich,Vittoria di Lauro,449,2,47.44,berlin,TRUE
polnisch,weiblich,Milena Adamowicz,449,2,47.44,berlin,TRUE
deutsch,weiblich,Hanna Berg,378,1.5,39,nürnberg,TRUE
italienisch,weiblich,Vittoria di Lauro,378,1.5,39,nürnberg,TRUE
polnisch,weiblich,Milena Adamowicz,378,1.5,39,nürnberg,TRUE
italienisch,männlich,Stefano Loguercio,336.3,3,59,leipzig,TRUE
türkisch,männlich,Haimt Yilmaz,359.02,3,56.96,berlin,TRUE
deutsch,männlich,Stephan Braun,359.02,3,56.96,berlin,TRUE
italienisch,männlich,Stefano Loguercio,359.02,3,56.96,berlin,TRUE
türkisch,männlich,Haimt Yilmaz,750,2,52,münchen,TRUE
türkisch,weiblich,Aylin Demirci,550,1,45,berlin,TRUE
deutsch,weiblich,Nina Weiss,550,1,45,berlin,TRUE
italienisch,weiblich,Vittoria di Lauro,550,1,45,berlin,TRUE
deutsch,männlich,Stephan Braun,510,1,32,frankfurt,TRUE
italienisch,weiblich,Vittoria di Lauro,509,2.5,52,hamburg,TRUE
türkisch,weiblich,Aylin Demirci,509,2.5,52,hamburg,TRUE
deutsch,männlich,Lovis Kuhn,296.4,2,57,magdeburg,TRUE
deutsch,weiblich,Hanna Berg,509,2.5,52,hamburg,TRUE
deutsch,männlich,Carsten Meier,296.4,2,57,magdeburg,TRUE
polnisch,weiblich,Milena Adamowicz,306.69,2,49.95,berlin,TRUE
deutsch,männlich,Stephan Braun,451.58,1.5,55.75,berlin,TRUE
polnisch,männlich,Mikolaj Janowski,451.58,1.5,55.75,berlin,TRUE
italienisch,männlich,Stefano Loguercio,451.58,1.5,55.75,berlin,TRUE
polnisch,männlich,Mikolaj Janowski,445.61,3,57.38,berlin,TRUE
arabisch,weiblich,Maryam Abedini,421.31,2.5,59,hamburg,TRUE
polnisch,weiblich,Milena Adamowicz,421.31,2.5,59,hamburg,TRUE
deutsch,weiblich,Hanna Berg,421.31,2.5,59,hamburg,TRUE
polnisch,männlich,Mikolaj Janowski,384.68,4,58.73,berlin,TRUE
deutsch,weiblich,Nina Weiss,285.4,2,56,hamburg,TRUE
italienisch,weiblich,Vittoria di Lauro,285.4,2,56,hamburg,TRUE
arabisch,weiblich,Maryam Abedini,285.4,2,56,hamburg,TRUE
türkisch,weiblich,Aylin Demirci,353.04,3,58.84,magdeburg,TRUE
arabisch,weiblich,Maryam Abedini,353.04,3,58.84,magdeburg,TRUE
deutsch,weiblich,Nina Weiss,353.04,3,58.84,magdeburg,TRUE
deutsch,weiblich,Hanna Berg,760,1,37,münchen,TRUE
türkisch,weiblich,Aylin Demirci,760,1,37,münchen,TRUE
italienisch,weiblich,Vittoria di Lauro,760,1,37,münchen,TRUE
polnisch,männlich,Mikolaj Janowski,289,2,52.92,leipzig,TRUE
deutsch,männlich,Lovis Kuhn,260,2,40,dortmund,TRUE
deutsch,männlich,Carsten Meier,260,2,40,dortmund,TRUE
deutsch,weiblich,Nina Weiss,359.01,2,55.13,berlin,TRUE
deutsch,weiblich,Nina Weiss,359.01,2,55.13,berlin,TRUE
deutsch,männlich,Stephan Braun,388.76,1.5,58.46,berlin,TRUE
deutsch,weiblich,Hanna Berg,414.86,3,57.58,berlin,TRUE
deutsch,männlich,Stephan Braun,339,2,36.29,nürnberg,TRUE
deutsch,weiblich,Hanna Berg,289,2,57,dortmund,TRUE
polnisch,männlich,Mikolaj Janowski,339,2,36.29,nürnberg,TRUE
polnisch,männlich,Mikolaj Janowski,339,2,36.29,nürnberg,TRUE
italienisch,weiblich,Vittoria di Lauro,359.01,2,55.13,berlin,TRUE
deutsch,männlich,Lovis Kuhn,339,2,36.29,nürnberg,TRUE
